YYYY-MM-DD-HH:MM:SS;FT0101[l/m];FT0401[m3/h];PT0101[Bar];PT0102[Bar];PT0201[Bar];PT0202[Bar];PT0301[Bar];PT0302[Bar];PT0303[Bar];CV0201[%];PT0203[Bar];PT0301[Bar];act_mode3;act_mode1;act_mode4;p;t_w[K];speed[RPM];outlet_pressure[Bar];p_lo_min[W];p_lo_max[W];DBB_ANTI_CYCLING_TRI;DBB_ANTI_CYCLING_TIM;equal_period_count;time_in_stop;last_time_in_stop;speed_avedev;M2_warning_out;M2_alarm_out;M2_reset_out;M2_cntCycles;M2_pumpToff;M2_pumpToffAvg;M2_pumpToffVar;M2_algState;M3_warning_out;M3_alarm_out;M3_reset_out;M3_cumVol;M3_edgeType;M3_edgeDetectionStat;M3_maxVol_warning;M3_maxVol_alarm;M3_Tevent;M2_cumVol;M3_qAvg;pump_output_control_;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_dpd;M2_PlumbingCheck_fla;M2_PlumbingWarning;FT0106;PT0106;FT0103;FT0104;FT0105;PV0106;SC0401;M2_stp_alg
2023-10-25 08:26:34:240;0.01; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 226.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 400.40; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:34:360;0.01; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 226.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 400.90; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:34:480;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 226.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 400.90; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:34:600;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 226.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 400.90; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:34:720;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 226.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 400.90; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:34:840;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 226.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 401.30; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:34:960;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 226.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 401.30; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:35:080;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 226.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 401.30; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:35:200;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 227.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 401.30; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:35:320;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 227.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 401.70; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:35:440;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 227.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 401.70; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:35:560;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 227.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 401.70; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:35:680;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 227.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 401.70; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:35:800;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 227.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.10; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:35:920;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 228.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.10; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:36:040;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 228.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.10; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:36:160;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 228.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.10; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:36:280;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 228.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.50; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:36:400;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 228.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.50; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:36:520;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 228.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.50; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:36:640;0.01; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 228.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.50; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:36:760;0.03; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 228.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.90; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:36:880;0.03; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.90; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:37:000;0.03; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.90; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:37:120;0.03; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.90; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.08; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:37:240;0.02; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 402.90; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:37:360;0.02; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 403.40; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:37:480;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 403.40; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:37:600;0.01; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 403.40; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:37:720;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 403.40; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:37:840;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 403.80; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:37:960;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.13; 0.00; 4.092; 0.00; 571.00; 40.00; 5.00; 0.00; 229.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 403.80; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:38:080;0.01; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 230.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 403.80; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:38:200;0.01; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 230.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 403.80; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:38:320;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 230.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 404.20; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:38:440;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 230.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 404.20; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:38:560;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 230.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 404.20; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:38:680;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 230.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 404.20; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.08; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:38:800;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 230.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 404.60; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:38:920;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 231.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 404.60; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-10-25 08:26:39:040;0.00; 0.00; 0.000; 4.07; 4.00; 3.99; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 16.00; 1.00; 1.00; 0.000; 293.15; 0.00; 4.093; 0.00; 571.00; 40.00; 5.00; 0.00; 231.00; 1.00; 250.00; 0.00; 0.00; 0.00; 1.00; 404.60; 466.53; 428010.56; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 13.28; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.07; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
